species i phylogeny(levels:1-5) trophic_level depth_min d_low d_avg d_high d_max l_hatch l_mature_avg l_max_common pesc   vert   verm   ceph   crust   moll   shore   reef   shell   ocean   deep   bent   nect  cusp1 cusp2 Cx.exec Cx.four Cx.ang Cx(1:8) HMS HMT HMTx HDG Heterodonties_detailed(methods: 1-6: HMS.OCR, HMS.OAR, HMS.OIR, HMS.DFS, HMS.ANS, HMS.ASC, HMS.AND, HMS.OPC, HMT.OCR ... HDG.AND, HDG.OPC) group
 soro          11           1           4           9           8           7  0.70512820512820495             2200        1000         600         200         200          25          75         140           1           1           0           2          11          12           2  0.32291080170009701        8.9461091129194995E-002   11.000000000000000       0.21783215681589899       0.10740471023770500       0.36168094179463001        7.3983371837167800E-002   2.7095785590417198E-002  0.10740471023770500       0.30989329601549198        6.7947570692508202E-002  0.36786919508388399       0.46981719276418799       0.38252656128785500       0.25038596384168699       0.17472363775193001       0.52699877033676001       0.30039366896853598       0.37671273993183202       0.21984222856944799       0.17770218890871001       0.20332634321078699       0.22433861346080800       0.31361656252457298       0.26166430147720698        9.2079932780496004E-002  0.12281483163755200       0.11566689152887299       0.14249930656288101       0.58114255355156597       0.64085904003714900       0.36103316974622102       0.38953092553926899       0.53899974297931297       0.65042719016704198       0.34101094598305098       0.52743252944027097       0.28208295228419400       0.23610865367330899       0.25140020299702098       0.29942952582273502       0.29898287915660499       0.20178904852676799       0.22245359892742500       0.12699367657643501       0.52767825444497796       0.52631928622854096       0.38350880923583902       0.26231279416435499     1
 scri          12           1           4           9           9           7  0.51282051282051300             1600        1450        1000         550         200           0         110         110           0           0           1           2          12          13           2  0.69279887392478701       0.13647427046767399        12.000000000000000       0.25881856222147298       0.14658298488545601       0.37047407800668403       0.14716304643626099        2.4125598697048702E-002  0.14658298488545601       0.32817848113041798       0.14863309462428001       0.44076780674017502       0.50352020589482505       0.42415549792180601       0.26996507785359802       0.32787583559728301       0.35293853297572603       0.27463288034065397       0.27157291025599700       0.36714726294179001       0.25731539126642400       0.23866552159435500       0.21045650072236999       0.60715443660102197       0.30903479944388801       0.31225405241108500       0.24813288547184201       0.23471739711549899       0.25596144254035902       0.34050367201160597       0.35055484478653198       0.34750114821222600       0.31394327741097600       0.32630862545108202       0.43881962998193202       0.43470961915857798       0.65706024721497003       0.85252265231104196       0.74619644839353305       0.79468996447173401       0.67161431199886201       0.30445101784614698       0.23547913786104999       0.40948109615199801       0.24627057504256700       0.34618655500345502       0.35969051094799698       0.64809750622819695       0.73750024162137595     1
 oxce          13           1           4           9           9           7  0.25641025641025600              780         660         380         100          50          23          56         150           1           1           0           1          13          10           2  0.64459298404578003       0.23292859306214700        13.000000000000000       0.22934515924446799       0.14828089427030600       0.31683230810107799       0.14185801038785900        0.0000000000000000       0.14828089427030600       0.36690666646679698       0.86531809047400898       0.47487321577425501       0.50183818846101802       0.44787269023402299       0.17973940174443401       0.23946495168188400       0.25598827689384401       0.16927011933291999       0.21048956150956799       0.11510776368194800       0.19757694815259599       0.16336064899933500       0.22263136879023801       0.16912354001998101       0.24538247621775000       0.19784282372801701       0.27813393149190302       0.21521033118655600       0.33109660744710001       0.17361436688241599       0.24130595276557901       0.15234109987610200       0.24086999999732400       0.29942423650345301       0.42837400533819298       0.30874371413010498       0.69125947941889498       0.73524309209502303       0.69137912011000602       0.68092798043587399       0.76000451808477598       0.16495581484147900       0.19452298864738901       0.20411627998858300       0.27481362337518600       0.18908713984136599       0.32288941394632298       0.57841542854800798       0.71077053954355196     1
 dali          14           1           4          10          10           8  0.76923076923076905             1800        1800        1000         200          37          35          96         180           0           1           0           1          14          16           2  0.57891827374518801       0.11146543072911400        14.000000000000000       0.29519692466810499       0.27509887897220697       0.35958444697521003       0.23080940236100000        3.6621236934804402E-002  0.27509887897220697       0.24278020229334701       0.22642037492750300       0.35046617413860098       0.38315939835075102       0.32546859159423303       0.12841428840942501       0.19269661144575900       0.19608199882622299       0.12455426664206699       0.20582908963712501        7.3778054302134199E-003  0.15239151363932099       0.17686153413647199       0.10347152097135000       0.18460493096775701       0.20655139704481601        4.5156971387933301E-002  0.25564913009254497       0.20973535851927000       0.25448188066223398       0.15115090057743300       0.17361480744189500        1.1897616671809601E-002  0.20455675626439901       0.29837293555243399       0.33689897644936501       0.54021270904891805       0.55557393469782701       0.49725085180746098       0.60197928543722601       0.62269596160366802       0.65579689987602996       0.11258705390313500       0.14424152291571399       0.14543776646683601       0.23995545642468299       0.11222110823037899       0.27994288942206602       0.53101249851806898       0.62682404897230803     1
 isbr          15           1           4          10          10           8  0.75320512820512797             3700        3500        1720          30           1          15          35          56           0           0           1           2          15          14           2   2.7011651485403399E-002  0.11680361471825999        15.000000000000000       0.18423692131412500       0.12691808165374599       0.26020941572954198       0.10826442689870799        4.2596065965846896E-003  0.12691808165374599       0.21640857417435400        6.9611164209449600E-002  0.30674877077543500       0.40223244759835902       0.30846326418271602        3.8880937123566099E-002  0.14540754605588899        9.3536548496756605E-002   0.0000000000000000        5.2276110364751799E-002   2.1971272586293701E-002   9.7063031869978000E-002   1.2760375721319101E-002   4.9214832199054002E-002   6.5873502959486394E-002  0.24163367664487700        3.2849985251645002E-002  0.18268045988349901       0.12417172545478100       0.22523592614104901        2.2101565669750502E-002   6.1274222439110099E-002   0.0000000000000000       0.14488450475529699       0.11043603116084801       0.22252296695553400        3.8363701872360698E-002   0.0000000000000000       0.11212252060088700        1.0869528121052499E-002   0.0000000000000000        7.1415831812017398E-004   2.4749127650348500E-002   5.3012746596783698E-002  0.11345238828533601       0.17736270382644301        2.7791929369620199E-002  0.15928116762389299        5.0162074157749197E-002   3.8612288130575600E-003    1
 sqmi          16           1           4          11          11           8  0.70512820512820495              960         500         300         100          30          25          49         125           0           1           0           1          16          15           2  0.69667336740484498       0.37554895287150197        16.000000000000000        9.2081395704940103E-002  0.20378373368397601       0.14662045706488000        3.7542334345000199E-002   9.7343227164930993E-003  0.20378373368397601       0.42283187925927301       0.14924809093596600       0.51537995658675795       0.60409166331128505       0.51410116638577197       0.27162068302510300       0.37427162951764797       0.27505760426526799       0.23678593505333501       0.34760826740682299       0.35920226472999900       0.19756372963090099       0.22077343758155099       0.26779046374801202       0.25746660165329099       0.68199504053396498       0.69203458937975104       0.18219780258207699       0.15863990332862901       0.27329583962817500       0.15046317248649799       0.40538289483870299       0.40089294554753602       0.13556782570654899       0.24979671524817601       0.30824207176414398       0.69593560201144100       0.80997993233005705       0.84206095310563900       0.48218523264676599       0.64908067365693001       0.70079781067823799       0.31453215573005200       0.22870921032015501       0.54383207718900195       0.20471118184629400       0.31891300429091202       0.23120220423962301       0.78265882914904605       0.61068790566064501     1
 heze          17           2           5          12          12           9   6.4102564102564194E-002         200          50          26           2           1          17          65         125           1           1           0           1          17          17           3  0.20911946144487301       0.36888270145804503        17.000000000000000       0.15477797258270201       0.51850693447150298        6.9242543120720701E-002  0.24031340204468299        2.3220978705538100E-002  0.51850693447150298       0.29939941172187201       0.10439720930505500       0.35366777316458298       0.41070552868037902       0.35459090452227798       0.58967876562032395       0.52527659671358196       0.47635953046880303       0.56866853623570002       0.50585141111836995       0.82432821109759902       0.59855982652293305       0.57466656121034498       0.46599804753699597       0.57365455911313901       0.49999808758058201       0.69693089004305098       0.48878769655206800       0.44571140872488602       0.44657693826776201       0.42085092923989298       0.41887592507193100       0.77721894686171000       0.44475976843153803       0.35767043857547898       0.43878117463226701       0.20826805166612899       0.32229768973034201       0.39790572752448999       0.13217294791292900       0.12995486044977900        6.4117491385566994E-002  0.63294938615055696       0.54640814509009095       0.59019451224559105       0.46035868118157203       0.53898193372451197       0.41373712721309502       0.30949048964032000       0.10874843324942500     1
 hejj          18           2           5          12          12           9   6.4102564102564194E-002          37          37          22           6           2          18          70         120           1           1           0           1          18          18           3  0.34900018494561502       0.42004361672868301        18.000000000000000       0.21215653828910400       0.14391307659242500       0.33895989645756602        8.5353180120642302E-002   9.0162841936109198E-002  0.14391307659242500       0.52987979464426505       0.11787807802942100       0.53615898170182297       0.62708822534622999       0.56437566723077304       0.59936809225806098       0.43648519206936898       0.53976916619837600       0.32428100338221899       0.68602230580968804       0.79001797078969904       0.55474432765005199       0.57164116423794697       0.66950178167876295       0.26037392851168001       0.49051081557285198       0.45459990336019701       0.43010925153379298       0.39601290493661501       0.58730434850107405       0.33428758266490399       0.69692950822694399       0.74724005801028204       0.41664122285681099       0.42817739123850701       0.61533923419280501       0.15455986433923299       0.60809523666246601       0.79100833820395600       0.17118234360896400       0.19426254389187400       0.17489278296720001       0.60010709332720202       0.59862909118892005       0.40182821581491002       0.47114216832382799       0.59281904963404297       0.48671928276270798       0.51788781306855203       0.18011255682267899     2
 miow          19           2           6          13          13          10  0.69230769230769196             1300         960         615         270          30          80         300         500           0           0           1           1          19          30           5  0.28466925299126200        5.5165891834170901E-002   19.000000000000000       0.57073133087906103       0.46567367200821602       0.44875689367749899       0.69270576808062401        8.5732452246634200E-002  0.46567367200821602       0.18945748929718800       0.12336998397932000       0.28863822682070700       0.37738604357738298       0.28516058656509302       0.37701261092617799       0.38390102617721200       0.48535073014577301       0.61141454074972801       0.16397196833923600       0.14566811914280201       0.38582405597193298       0.38309757222186502       0.57209940913150004       0.74009161728901296       0.25620253118324299       0.11127662190951500       0.32938957750120801       0.27757149032132900       0.58887431885896702       0.64497625495817801       0.16385677798184600        1.6818618205148302E-002  0.63471343553713899       0.69212660412474403       0.75961269006758303       0.47367342504376198       0.20747646541634801        1.4957772160146000E-002  0.27473439043258902       0.35115962354863101       0.38601384134609601       0.30701820941058899       0.44700701244176599       0.36919025679392298       0.39861179556050103       0.27521721704839103       0.69548424324315505       0.23203588754008500       0.33730261844243897     1
 cata          20           2           6          14          14          11  0.83333333333333304              190          25          20          15           1         100         220         430           0           1           0           2          20          29           5  0.23358096352475100       0.22079150573445699        20.000000000000000       0.21645141497697401       0.15437099032635601       0.26715540671431998       0.16574742323962799        3.0311660453444900E-002  0.15437099032635601       0.33780000817925798        7.0474368141170600E-003  0.44073738883320002       0.52025927609965195       0.43293222437070300       0.25246582183898197       0.23351895135098599       0.30597660397679599       0.14270762452898500       0.37203366206386801       0.33221443927598998       0.22885054592293100       0.23975624743470100       0.19923241180741799       0.13056455557109301       0.30223523769381100       0.23931186160246101       0.25429870494264201       0.23584890628325700       0.23885444201264999       0.14181337261005200       0.32673608367830798       0.19934597884908301       0.31632434710779200       0.37831609599825200       0.47332374561728702       0.11376426069261100       0.40334010582081897       0.32572076753730700       0.15989793164575999       0.21020774495871800       0.18855497049328801       0.28231857528961402       0.22261306838834999       0.22403721828912199       0.24300068441285000       0.22263181171248100       0.38932139624111001       0.28094171135024598       0.18622021569925601     1
 ladi          21           2           6          15          15          11  0.73076923076923095              230         152          76           1           1          45         200         305           0           0           1           2          21          27           5  0.20771749183540800       0.28380438325412599        21.000000000000000       0.24992331634365200        3.2077282930951398E-002  0.31312989408932901       0.18671673859797500        1.8504330366929899E-002   3.2077282930951398E-002  0.34203294725469402        9.1549480607375899E-003  0.44676416197093899       0.53270485872251805       0.44050065598271698       0.39124932589016098       0.39028576945440702       0.38350388845468097       0.28064399777624799       0.32270331980517702       0.17275443437177701       0.48871459678711499       0.52579455380209505       0.55688505279855605       0.34709741225683099       0.26233726333597701       0.16218597390670900       0.49159724588494502       0.44316546580419802       0.63533125553778402       0.23155610565088400       0.28816065293520099       0.16821812301034600       0.41991989666957302       0.53105148393027601       0.66211706853180796       0.18280082241748000       0.34182185659582498        8.1434834793201696E-002  0.14418112096228400       0.25657313176449098       0.23949318447916801       0.25870058398440099       0.52379806779592197       0.25720688316650597       0.52336465574230895       0.22931162719880999       0.53769614971055202       0.20201917126883601       0.21341581240198099     2
 caca          22           2           6          15          16          11   1.0000000000000000             1300         250         125           1           1         135         400         600           0           0           1           2          22          28           5  0.19189059135442299        0.0000000000000000        22.000000000000000       0.35361393887637599        5.6140107528281802E-002  0.47171474548032399       0.23551313227242801        9.1285247817535602E-003   5.6140107528281802E-002  0.85661562387215995        2.2309738352476599E-002  0.84495427012704205       0.74549456892652599       0.81568815430857600       0.26591440773051300       0.21674902294391099       0.23229670916034700       0.21435786052198499       0.15410860352470199       0.24472703312234401       0.32198522920289901       0.31914566582520598       0.34116205418593998       0.20788489765472001        7.7500003996917102E-002   0.0000000000000000       0.34964708871870698       0.29108266515795000       0.37437948213517203       0.11306817289421001        9.8370076989621705E-002  0.30386376785139502       0.20241536060829601       0.31295460506719702       0.36310827155136099       0.10025595653367900       0.17371846304020599       0.23928465811209901       0.18746760648434199       0.22373419231733299       0.22688267163888101       0.20439783238967699       0.32743098307134799        9.5128300550545705E-002  0.33836974533727598       0.17176733924507601       0.29282607907561797       0.17108635922866100       0.21269482348018501     2
 isox          23           2           6          15          16          11  0.74358974358974295              740         150         125         100           1          65         238         400           0           0           1           2          23          24           5  0.39120818611133401        6.5540987031604298E-002   23.000000000000000       0.22235675790898399        7.9046312316386702E-002  0.27569558439294001       0.16901793142502800        2.6186941173425900E-002   7.9046312316386702E-002  0.19955344185331800        3.1508259441238903E-002  0.29983343521740402       0.44470812643433899       0.31469833450168699       0.51701265592224699       0.45253122496549297       0.52394889928825195       0.59422606619555096       0.89664150926650499       0.66163381792400799       0.20276738380262599       0.28008886542980799       0.46671829291498401       0.66683152390829603       0.70771540412207101       0.31004184000195900       0.24763027505566401       0.26392942338317399       0.51903888332179104       0.44628687702564301       0.89325251144196705       0.54153758288424103       0.20934942635513601       0.38539834095993802       0.66786865706258802       0.32153174367934800       0.83501839545579504       0.54301056960796401       0.11456417977734699       0.21336437668770400       0.31975985145984598       0.71750046446202098       0.31652484738247200       0.56152958934410901       0.34353286058687599       0.62702565711728397       0.42087214145922103       0.56652023624770298       0.21589613597496601     1
 alsu          24           2           6          16          17          12  0.78205128205128205              500         100          50           1           1         120         300         490           0           0           1           2          24          26           5  0.29869270216292099        8.5263942249674401E-002   24.000000000000000       0.19907987699268501        3.0396168646670500E-002  0.23937779665299000       0.15878195733238101        2.8839888171560999E-002   3.0396168646670500E-002  0.25707738859735901        9.5196353261502595E-002  0.32725115232586299       0.44652328736842400       0.34361727609721598       0.77677991788265499       0.75016181155086403       0.54091856211483202       0.52372907794172696       0.65568577999033995       0.67277329795660501       0.87221640005313394       0.93627495135412497        1.0000000000000000        1.0000000000000000       0.53119895795722905       0.39505231041586503       0.79664457800897004       0.77807502292312203        1.0000000000000000       0.35279243046151798       0.63676108741052495       0.41870689273796702       0.51291832053750797       0.54442318638240605       0.77990945515906795       0.23760772315581499       0.49757074162271903       0.33226901892604499       0.20517628114635200       0.25888332073769799       0.26064912738889900       0.61739605196289105       0.93616378380242005       0.64208375612436497       0.85823986697736399       0.46942013687000300       0.61241698735965999       0.35581582790152599       0.24156957642431601     2
 pska          25           2           6          17          18          12  0.70512820512820495              590         200         100           1           1          42          82         110           0           0           1           1          25          25           5  0.28243045646943299       0.16663133150097700        25.000000000000000       0.24716477388905200       0.11784109142023000       0.30013393547407602       0.19419561230402901        4.6786381211587097E-002  0.11784109142023000       0.23708341428504301        2.1401913206407799E-002  0.34306034864063500       0.46637674147370001       0.34884016813312602       0.54745974936873198       0.53456931365845095       0.43274382999329902       0.31366521649119700       0.41033653672127002       0.30740882063801500       0.68394796323895102       0.77535742830816101       0.79404253081479503       0.43177297695223998       0.35614991521712303       0.26989210650860201       0.65087446180770403       0.63905963489444595       0.85966678657059103       0.23208254067515399       0.38297588294319101       0.28896955306548699       0.43787492505130199       0.55434910587427200       0.70021097235038499       0.13787757695675701       0.40044558550311299       0.25990154002824201       0.23108813609739301       0.33687805107838698       0.32839184915270803       0.34380352461682701       0.75111597412063602       0.35260499955932101       0.71653362775758001       0.30134265889461098       0.56414500109198595       0.26607490082937102       0.29878601210949601     2
 odfe          26           2           6          18          18          12  0.76923076923076905              530         420         210          13          10         105         320         520           1           0           1           2          26          20           4  0.29188709189932299       0.42713736657737700        26.000000000000000       0.59211687809309999       0.20393943074166601       0.83767087144259700       0.34656288474360297        4.4385449081300397E-002  0.20393943074166601       0.77740098871107099        4.6458384210900802E-002  0.82875906024877100       0.81266962857583702       0.80627655917856000       0.36890784978395502       0.40579807982219801       0.50340349421963704       0.15797446452604999       0.63817163926824905       0.75549248625336596       0.22331904054134100       0.26377475314747800       0.17471471496724800       0.15005632689412199       0.79477683425755197       0.84904673119573304       0.21866958668651201       0.23693767728791901       0.18530132261134899       0.13312840492220801       0.89013717433036399        1.0000000000000000       0.29260447048185401       0.33086169532767101       0.37368922025572399        6.0679412932113500E-002  0.54686639009155502       0.67322910068038699       0.16291823056886401       0.18374788410096801       0.12388153302205100       0.51721286334922201       0.22060283621868901       0.59795996411580199       0.21363619552859400       0.67442185975085700       0.33238512868841602       0.42692496790135198       0.15684921589729400     1
